-385	178
-1203	476
-2246	1094
-3360	1897
-4366	2717
-5090	3384
-5400	3754
-5226	3730
-4578	3278
-3547	2431
-2292	1286
-1010	-15
97	-1306
857	-2424
1159	-3234
980	-3648
381	-3637
-497	-3246
-1456	-2547
-2284	-1690
-2791	-822
-2841	-92
-2389	380
-1484	517
-268	300
1046	-235
2211	-1002
2989	-1879
3190	-2728
2711	-3418
1558	-3844
-154	-3940
-2213	-3687
-4343	-3117
-6242	-2298
-7636	-1327
-8315	-307
-8167	667
-7198	1524
-5524	2228
-3354	2775
-957	3195
1381	3538
3403	3858
4911	4199
5801	4580
6061	4991
5771	5384
5080	5688
4173	5815
3236	5682
2424	5227
1836	4429
1504	3317
1392	1971
1415	523
1455	-869
1397	-2034
1149	-2819
664	-3115
-50	-2875
-931	-2128
-1879	-976
-2772	413
-3493	1828
-3951	3044
-4100	3859
-3944	4116
-3533	3733
-2954	2716
-2310	1155
-1696	-782
-1179	-2875
-787	-4886
-501	-6584
-261	-7784
16	-8365
420	-8286
1020	-7588
1844	-6379
2869	-4823
4016	-3105
5157	-1409
6136	105
6797	1325
7007	2189
6687	2692
5828	2872
4498	2799
2836	2556
1033	2222
-694	1859
-2137	1507
-3125	1175
-3553	855
-3394	521
-2702	149
-1600	-279
-258	-764
1136	-1287
2406	-1810
3412	-2284
4072	-2652
4369	-2866
4337	-2869
4073	-2690
3671	-2295
3241	-1722
2862	-1012
2576	-216
2385	611
2247	1420
2097	2168
1864	2820
1488	3353
941	3747
235	3986
-577	4054
-1407	3939
-2152	3630
-2711	3122
-3010	2425
-3016	1566
-2747	591
-2271	-435
-1693	-1427
-1137	-2297
-720	-2960
-528	-3346
-597	-3416
-902	-3165
-1357	-2630
-1833	-1885
-2177	-1032
-2245	-185
-1928	544
-1180	1068
-35	1332
1399	1328
2944	1093
4385	704
5498	263
6093	-121
6039	-350
5300	-356
3932	-116
2089	346
-4	960
-2084	1623
-3887	2212
-5189	2611
-5842	2724
-5789	2495
-5080	1920
-3851	1041
-2310	-54
-696	-1248
754	-2414
1847	-3431
2454	-4204
2532	-4676
2122	-4831
1336	-4695
335	-4326
-704	-3802
-1614	-3207
-2273	-2615
-2610	-2082
-2623	-1642
-2365	-1301
-1931	-1049
-1436	-863
-995	-721
-695	-606
-585	-513
-670	-451
-913	-440
-1249	-504
-1599	-664
-1889	-933
-2067	-1304
-2113	-1755
-2039	-2246
-1886	-2727
-1713	-3147
-1575	-3461
-1515	-3639
-1546	-3671
-1649	-3570
-1770	-3365
-1832	-3099
-1752	-2813
-1456	-2545
-902	-2315
-89	-2125
931	-1958
2062	-1784
3174	-1565
4122	-1273
4771	-892
5019	-430
4818	77
4186	569
3204	969
2009	1195
771	1173
-332	852
-1143	215
-1555	-718
-1525	-1884
-1089	-3190
-347	-4521
545	-5755
1402	-6782
2047	-7514
2335	-7900
2183	-7926
1586	-7618
616	-7033
-584	-6249
-1823	-5356
-2892	-4439
-3600	-3573
-3802	-2816
-3427	-2207
-2490	-1768
-1091	-1505
595	-1417
2348	-1497
3933	-1734
5133	-2114
5784	-2614
5796	-3204
5165	-3842
3972	-4471
2372	-5024
562	-5431
-1242	-5624
-2839	-5549
-4072	-5181
-4848	-4524
-5143	-3625
-5007	-2562
-4541	-1443
-3883	-391
-3179	475
-2558	1058
-2112	1294
-1885	1169
-1864	715
-1994	9
-2189	-838
-2351	-1705
-2393	-2475
-2258	-3059
-1932	-3408
-1446	-3517
-876	-3429
-321	-3217
105	-2973
304	-2784
207	-2714
-206	-2789
-902	-2988
-1798	-3247
-2768	-3471
-3667	-3552
-4351	-3389
-4698	-2916
-4634	-2117
-4139	-1031
-3258	241
-2089	1557
-771	2750
536	3654
1678	4137
2526	4117
3000	3585
3073	2602
2778	1293
2198	-170
1451	-1599
667	-2817
-32	-3687
-552	-4133
-845	-4150
-910	-3799
-795	-3200
-585	-2502
-382	-1862
-292	-1409
-396	-1233
-743	-1359
-1332	-1754
-2117	-2334
-3010	-2978
-3897	-3557
-4655	-3957
-5173	-4101
-5370	-3964
-5207	-3573
-4694	-3006
-3886	-2375
-2880	-1801
-1790	-1394
-740	-1233
162	-1349
833	-1722
1227	-2285
1338	-2937
1196	-3564
855	-4057
381	-4336
-158	-4360
-711	-4136
-1247	-3715
-1761	-3180
-2267	-2627
-2793	-2153
-3370	-1830
-4018	-1695
-4733	-1745
-5487	-1939
-6222	-2203
-6857	-2452
-7296	-2602
-7448	-2587
-7237	-2373
-6623	-1961
-5606	-1389
-4236	-718
-2611	-27
-862	608
856	1123
2387	1477
3592	1660
4369	1683
4664	1579
4482	1389
3879	1147
2959	879
1856	589
709	267
-326	-115
-1155	-581
-1705	-1148
-1956	-1810
-1937	-2534
-1718	-3254
-1399	-3879
-1090	-4306
-895	-4433
-892	-4177
-1125	-3499
-1591	-2404
-2244	-959
-2998	721
-3745	2480
-4365	4145
-4748	5545
-4810	6535
-4505	7021
-3834	6964
-2847	6393
-1635	5388
-320	4077
961	2605
2073	1121
2901	-250
3365	-1416
3430	-2330
3108	-2988
2456	-3421
1566	-3681
552	-3827
-468	-3910
-1387	-3961
-2123	-3990
-2634	-3985
-2916	-3922
-3004	-3778
-2966	-3538
-2885	-3212
-2848	-2835
-2931	-2464
-3180	-2174
-3606	-2041
-4182	-2124
-4842	-2452
-5495	-3011
-6034	-3741
-6355	-4536
-6372	-5265
-6031	-5784
-5321	-5967
-4277	-5723
-2974	-5017
-1523	-3883
-51	-2418
1311	-773
2447	866
3272	2310
3740	3392
3846	3994
3630	4066
3165	3632
2543	2786
1861	1673
1207	469
645	-651
208	-1540
-105	-2103
-327	-2308
-514	-2189
-732	-1836
-1031	-1384
-1487	-955
-2089	-687
-2828	-667
-3649	-931
-4468	-1461
-5180	-2187
-5677	-3002
-5860	-3787
-5657	-4428
-5035	-4839
-4008	-4979
-2636	-4855
-1024	-4516
694	-4049
2363	-3551
3834	-3115
4972	-2812
5681	-2671
5909	-2683
5656	-2796
4975	-2933
3961	-3003
2742	-2927
1461	-2647
260	-2146
-737	-1448
-1441	-616
-1801	262
-1815	1086
-1521	1767
-991	2241
-321	2486
386	2524
1033	2417
1541	2259
1858	2156
1968	2202
1881	2472
1634	2996
1279	3757
875	4691
474	5700
114	6662
-188	7459
-435	7989
-649	8189
-861	8040
-1108	7574
-1417	6864
-1805	6015
-2265	5143
-2774	4360
-3292	3757
-3759	3357
-4149	3227
-4415	3336
-4536	3630
-4518	4031
-4390	4457
-4200	4828
-4007	5086
-3872	5191
-3838	5130
-3926	4913
-4127	4564
-4395	4116
-4662	3603
-4838	3056
-4836	2497
-4583	1945
-4040	1412
-3211	914
-2148	468
-951	96
248	-173
1299	-311
2060	-291
2418	-99
2308	267
1726	786
737	1421
-539	2117
-1938	2809
-3278	3432
-4381	3930
-5108	4264
-5372	4418
-5154	4401
-4505	4241
-3538	3980
-2405	3666
-1276	3338
-309	3019
372	2715
700	2410
673	2073
349	1671
-162	1174
-721	576
-1186	-102
-1433	-809
-1384	-1459
-1014	-1949
-357	-2171
499	-2032
1433	-1475
2308	-493
2999	862
3411	2474
3499	4180
3274	5782
2800	7080
2182	7896
1549	8103
1032	7649
739	6565
743	4967
1063	3044
1668	1030
2479	-822
3385	-2279
4258	-3158
4975	-3353
5433	-2848
5564	-1720
5342	-127
4780	1717
3930	3568
2864	5189
1668	6381
427	7008
-786	7010
-1918	6410
-2933	5304
-3813	3842
-4555	2206
-5161	583
-5636	-862
-5982	-2005
-6198	-2776
-6282	-3158
-6232	-3188
-6052	-2937
-5754	-2500
-5362	-1974
-4908	-1443
-4427	-967
-3957	-576
-3525	-273
-3142	-36
-2804	169
-2484	376
-2142	609
-1725	873
-1183	1156
-478	1421
408	1622
1467	1706
2657	1632
